order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,order_status,payment_status,order_timestamp,total_amount
726111,141,test,5,3,14,20,DELIVERED,FAILED,54:31.2,1327.22
1867123,142,prior,1,5,14,,DELIVERED,REFUNDED,54:31.2,2055.93
2244687,142,prior,2,1,19,10,DELIVERED,FAILED,54:31.2,2107.41
1671993,142,prior,3,2,18,30,CANCELLED,PAID,54:31.2,1937.19
2608439,142,prior,4,2,12,7,CANCELLED,REFUNDED,54:31.2,2369.33
3218498,142,prior,5,6,19,30,DELIVERED,PAID,54:31.2,2132.04
234203,142,prior,6,6,11,14,PLACED,FAILED,54:31.2,1204.01
994112,142,prior,7,0,15,8,CANCELLED,PAID,54:31.2,1876.97
60985,142,prior,8,6,11,6,CANCELLED,REFUNDED,54:31.2,1234.59
165154,142,prior,9,5,17,6,CANCELLED,FAILED,54:31.2,1132.96
2158587,142,prior,10,2,8,11,CANCELLED,FAILED,54:31.2,405.78
2833621,142,prior,11,1,19,6,CANCELLED,PAID,54:31.2,161.39
3411559,142,prior,12,1,9,7,DELIVERED,REFUNDED,54:31.2,586.96
1156263,142,prior,13,1,19,7,CANCELLED,FAILED,54:31.2,783.16
167617,142,prior,14,5,18,4,DELIVERED,FAILED,54:31.2,382.87
2947599,142,prior,15,1,17,3,CANCELLED,FAILED,54:31.2,237.19
2389589,142,prior,16,0,1,20,PLACED,REFUNDED,54:31.2,667.29
2354156,142,prior,17,1,19,8,CANCELLED,PAID,54:31.2,1414
2534019,142,prior,18,3,13,9,DELIVERED,REFUNDED,54:31.2,2249.88
2364117,142,prior,19,1,13,5,CANCELLED,REFUNDED,54:31.2,1626.27
81012,142,prior,20,6,14,19,DELIVERED,REFUNDED,54:31.2,795.55
996998,142,prior,21,5,17,6,DELIVERED,PAID,54:31.2,1506.52
2772108,142,prior,22,1,7,3,DELIVERED,PAID,54:31.2,2293.87
3111657,142,prior,23,6,13,5,CANCELLED,REFUNDED,54:31.2,2089.17
670136,142,prior,24,0,15,1,CANCELLED,PAID,54:31.2,1757.1
1925343,142,prior,25,4,12,4,CANCELLED,REFUNDED,54:31.2,1773.61
518010,142,prior,26,3,18,6,DELIVERED,PAID,54:31.2,1997.57
2792748,142,prior,27,1,18,5,DELIVERED,FAILED,54:31.2,455.81
1717913,142,prior,28,3,17,2,PLACED,FAILED,54:31.2,2360.46
1458394,142,prior,29,5,17,2,PLACED,PAID,54:31.2,2317.48
212987,142,prior,30,4,6,6,PLACED,FAILED,54:31.2,2067.96
1699547,142,prior,31,5,7,8,DELIVERED,REFUNDED,54:31.2,1848.06
2553955,142,prior,32,0,10,2,PLACED,PAID,54:31.2,2341.08
2087145,142,prior,33,4,14,11,CANCELLED,FAILED,54:31.2,1990.06
610922,142,prior,34,2,18,5,DELIVERED,FAILED,54:31.2,1228.5
2430869,142,prior,35,5,10,3,PLACED,FAILED,54:31.2,2159.15
3256520,142,prior,36,6,13,8,DELIVERED,REFUNDED,54:31.2,1831.58
2558019,142,prior,37,4,10,5,DELIVERED,FAILED,54:31.2,2143.63
1810051,142,prior,38,0,13,3,DELIVERED,REFUNDED,54:31.2,1735.81
2420961,142,prior,39,4,14,4,PLACED,REFUNDED,54:31.2,2119.48
1367397,142,prior,40,0,20,3,DELIVERED,PAID,54:31.2,2482.18
606047,142,prior,41,3,9,3,PLACED,FAILED,54:31.2,850.04
2100628,142,prior,42,1,15,5,DELIVERED,PAID,54:31.2,1774.11
2690158,142,prior,43,3,19,2,PLACED,REFUNDED,54:31.2,995.69
3213679,142,prior,44,0,14,4,CANCELLED,REFUNDED,54:31.2,1819.03
2929728,142,prior,45,4,19,4,PLACED,PAID,54:31.2,1910.97
2696946,142,train,46,6,17,2,PLACED,PAID,54:31.2,551.08
1389018,143,prior,1,6,20,,PLACED,REFUNDED,54:31.2,1399.35
1369575,143,prior,2,5,20,6,DELIVERED,REFUNDED,54:31.2,1719.53
1014616,143,prior,3,5,20,7,PLACED,REFUNDED,54:31.2,1266.77
3242252,143,prior,4,5,20,7,PLACED,FAILED,54:31.2,201.68
2699813,143,prior,5,5,9,7,CANCELLED,PAID,54:31.2,1467.03
2367664,143,prior,6,5,9,7,PLACED,PAID,54:31.2,1943.25
3184760,143,prior,7,5,10,7,PLACED,REFUNDED,54:31.2,1598.8
3240866,143,prior,8,5,11,7,DELIVERED,PAID,54:31.2,787.19
3125769,143,prior,9,5,18,7,DELIVERED,REFUNDED,54:31.2,1402.99
1033652,143,prior,10,5,19,7,DELIVERED,PAID,54:31.2,1068.35
451192,143,prior,11,5,10,7,DELIVERED,PAID,54:31.2,1295.24
1583266,143,prior,12,0,20,16,DELIVERED,REFUNDED,54:31.2,1451.93
1383012,143,prior,13,5,19,12,DELIVERED,PAID,54:31.2,1436.56
1755869,143,prior,14,5,20,7,PLACED,FAILED,54:31.2,502.31
1993128,143,train,15,6,11,8,PLACED,FAILED,54:31.2,1428.89
2147364,144,prior,1,0,16,,PLACED,PAID,54:31.2,2169.68
939418,144,prior,2,2,13,9,PLACED,PAID,54:31.2,2411.87
3264513,144,prior,3,4,14,9,DELIVERED,PAID,54:31.2,276.76
2316534,144,prior,4,1,19,4,PLACED,REFUNDED,54:31.2,2042.11
802806,144,prior,5,3,16,2,PLACED,REFUNDED,54:31.2,1314.05
1821856,144,prior,6,0,18,4,DELIVERED,FAILED,54:31.2,2224.2
1854825,144,prior,7,4,13,11,DELIVERED,FAILED,54:31.2,1741.34
242208,144,train,8,2,12,12,CANCELLED,PAID,54:31.2,877.78
1666830,145,prior,1,4,15,,CANCELLED,REFUNDED,54:31.2,454.93
2604852,145,prior,2,6,13,2,CANCELLED,REFUNDED,54:31.2,499.35
2008874,145,prior,3,1,17,2,DELIVERED,REFUNDED,54:31.2,377.33
760904,145,prior,4,2,16,1,DELIVERED,FAILED,54:31.2,549.19
340658,145,prior,5,3,20,1,DELIVERED,FAILED,54:31.2,928.69
1543077,145,prior,6,0,9,11,DELIVERED,PAID,54:31.2,1143.48
3123013,145,prior,7,6,6,6,DELIVERED,PAID,54:31.2,705.18
3373793,145,prior,8,2,10,3,CANCELLED,REFUNDED,54:31.2,759.96
3395341,145,train,9,2,17,30,PLACED,PAID,54:31.2,966.62
859662,146,prior,1,3,16,,DELIVERED,REFUNDED,54:31.2,1680.24
3395836,146,prior,2,6,14,10,CANCELLED,PAID,54:31.2,2224.32
85287,146,prior,3,3,10,11,DELIVERED,FAILED,54:31.2,294.95
3098928,146,prior,4,5,9,30,CANCELLED,FAILED,54:31.2,316.52
823488,146,prior,5,0,8,9,CANCELLED,FAILED,54:31.2,1287.73
123002,146,prior,6,1,13,8,PLACED,FAILED,54:31.2,2441.16
273147,146,prior,7,0,15,6,DELIVERED,FAILED,54:31.2,1449.2
92708,146,prior,8,6,10,6,DELIVERED,REFUNDED,54:31.2,2481.29
2033640,146,prior,9,0,17,8,DELIVERED,REFUNDED,54:31.2,2298.8
1342836,146,prior,10,0,11,7,CANCELLED,FAILED,54:31.2,2059.58
1884872,146,prior,11,4,21,25,CANCELLED,FAILED,54:31.2,1539.31
794921,146,prior,12,0,9,3,DELIVERED,REFUNDED,54:31.2,716.13
1613383,146,prior,13,1,14,1,PLACED,FAILED,54:31.2,351.77
991882,146,prior,14,6,13,5,CANCELLED,REFUNDED,54:31.2,1933.3
3285522,146,prior,15,0,10,8,CANCELLED,PAID,54:31.2,1748.73
900920,146,prior,16,6,16,6,CANCELLED,PAID,54:31.2,1001.82
3011044,146,prior,17,5,10,6,CANCELLED,FAILED,54:31.2,1694.14
3380688,146,prior,18,6,14,8,PLACED,FAILED,54:31.2,524.13
1807479,146,prior,19,6,10,7,CANCELLED,FAILED,54:31.2,1394.99
2335689,146,prior,20,4,18,12,PLACED,PAID,54:31.2,1010.41
205644,146,prior,21,0,18,3,CANCELLED,REFUNDED,54:31.2,2310
203023,146,prior,22,0,15,14,PLACED,FAILED,54:31.2,723.34
2284078,146,prior,23,0,8,7,CANCELLED,FAILED,54:31.2,509.75
796754,146,prior,24,6,15,6,DELIVERED,FAILED,54:31.2,384.69
254017,146,prior,25,5,7,6,CANCELLED,PAID,54:31.2,1752.25
1570910,146,prior,26,0,12,9,DELIVERED,REFUNDED,54:31.2,1042.38
59415,146,prior,27,5,11,5,DELIVERED,REFUNDED,54:31.2,1723.39
702663,146,prior,28,4,8,6,DELIVERED,FAILED,54:31.2,316.23
3373813,146,prior,29,4,12,7,PLACED,FAILED,54:31.2,897.77
596102,146,prior,30,2,10,5,CANCELLED,REFUNDED,54:31.2,2115.71
1818217,146,prior,31,0,15,5,CANCELLED,PAID,54:31.2,403.84
3144664,146,prior,32,1,14,15,PLACED,FAILED,54:31.2,1976.21
2353983,146,prior,33,6,15,5,CANCELLED,PAID,54:31.2,684.37
2309042,146,prior,34,6,19,7,DELIVERED,PAID,54:31.2,2472.67
1875229,146,prior,35,0,8,15,PLACED,REFUNDED,54:31.2,1210.46
1671477,146,prior,36,0,12,7,DELIVERED,PAID,54:31.2,1617.12
3092707,146,prior,37,1,11,1,PLACED,FAILED,54:31.2,1660.23
2689637,146,prior,38,0,14,6,CANCELLED,PAID,54:31.2,875.93
582965,146,prior,39,0,13,14,PLACED,REFUNDED,54:31.2,591.63
431025,146,prior,40,5,9,19,DELIVERED,FAILED,54:31.2,1101.84
673776,146,train,41,2,19,25,CANCELLED,PAID,54:31.2,1853.52
1317868,147,prior,1,0,19,,DELIVERED,PAID,54:31.2,1880.64
2190345,147,prior,2,0,18,30,DELIVERED,REFUNDED,54:31.2,247.72
3252043,147,prior,3,0,13,28,CANCELLED,PAID,54:31.2,1385.63
1637674,147,prior,4,6,10,6,CANCELLED,FAILED,54:31.2,2282.52
764956,147,prior,5,0,16,8,DELIVERED,FAILED,54:31.2,1603.8
2477065,147,prior,6,0,14,14,DELIVERED,PAID,54:31.2,1993.25
1772177,147,prior,7,0,19,14,CANCELLED,PAID,54:31.2,1817.95
657707,147,prior,8,1,16,15,DELIVERED,PAID,54:31.2,2380.44
1109225,147,prior,9,6,16,12,CANCELLED,REFUNDED,54:31.2,1090.76
3266859,147,prior,10,6,15,7,DELIVERED,REFUNDED,54:31.2,810.9
1561904,147,prior,11,0,17,8,PLACED,REFUNDED,54:31.2,2023.63
614915,147,prior,12,5,12,19,PLACED,REFUNDED,54:31.2,211.55
1191676,147,prior,13,5,17,30,PLACED,REFUNDED,54:31.2,514.77
318441,147,train,14,0,11,30,CANCELLED,FAILED,54:31.2,227.76
3266887,148,prior,1,5,16,,DELIVERED,REFUNDED,54:31.2,372.94
3169439,148,prior,2,1,7,3,CANCELLED,PAID,54:31.2,2241.6
2175302,148,prior,3,4,5,3,CANCELLED,REFUNDED,54:31.2,2014.01
3221240,148,prior,4,6,13,2,DELIVERED,REFUNDED,54:31.2,2107.64
415062,148,prior,5,2,13,3,PLACED,FAILED,54:31.2,2003.69
1759549,148,prior,6,3,12,1,CANCELLED,REFUNDED,54:31.2,2092.34
3300653,148,prior,7,6,15,30,DELIVERED,REFUNDED,54:31.2,1156.52
3348216,148,train,8,5,23,27,PLACED,FAILED,54:31.2,1845.25
1025331,149,prior,1,0,20,,PLACED,REFUNDED,54:31.2,417.23
2756395,149,prior,2,6,10,13,PLACED,PAID,54:31.2,1653.7
970597,149,prior,3,0,16,15,DELIVERED,PAID,54:31.2,1865.3
1386107,149,prior,4,0,10,14,PLACED,PAID,54:31.2,2181.41
1185790,149,prior,5,6,10,13,CANCELLED,FAILED,54:31.2,1197.03
936948,149,prior,6,0,21,29,PLACED,PAID,54:31.2,1916.37
2618740,149,prior,7,6,7,13,DELIVERED,FAILED,54:31.2,1193.62
1174012,149,prior,8,6,17,30,DELIVERED,REFUNDED,54:31.2,1209.89
1073005,149,prior,9,6,8,14,DELIVERED,FAILED,54:31.2,2428.98
2576952,149,prior,10,5,23,13,DELIVERED,PAID,54:31.2,317.66
3387714,149,prior,11,2,12,18,PLACED,FAILED,54:31.2,856.29
2503718,149,prior,12,6,14,11,DELIVERED,REFUNDED,54:31.2,2477.24
3328310,149,prior,13,6,13,30,CANCELLED,PAID,54:31.2,2301.87
2585753,149,prior,14,6,17,14,DELIVERED,REFUNDED,54:31.2,1576.58
1180289,149,prior,15,4,22,12,DELIVERED,PAID,54:31.2,329.31
2567075,149,test,16,5,14,15,DELIVERED,PAID,54:31.2,2064.61
3139566,150,prior,1,6,6,,PLACED,REFUNDED,54:31.2,1041.57
242667,150,prior,2,1,6,9,CANCELLED,PAID,54:31.2,917.36
2789394,150,prior,3,4,18,10,PLACED,REFUNDED,54:31.2,725.33
309416,150,prior,4,2,17,12,PLACED,PAID,54:31.2,881.02
3123164,150,prior,5,5,18,10,PLACED,REFUNDED,54:31.2,429.94
1462796,150,prior,6,2,16,11,PLACED,PAID,54:31.2,2068.16
2519716,150,prior,7,2,16,14,DELIVERED,PAID,54:31.2,1705.95
1743975,150,prior,8,5,8,10,CANCELLED,FAILED,54:31.2,1563.21
1279359,150,prior,9,2,15,4,CANCELLED,REFUNDED,54:31.2,2115.55
759564,150,prior,10,2,12,7,PLACED,REFUNDED,54:31.2,1502.37
2515579,150,prior,11,0,13,12,DELIVERED,FAILED,54:31.2,1398.69
1228126,150,prior,12,5,14,5,PLACED,REFUNDED,54:31.2,1856.92
3024068,150,prior,13,3,7,26,PLACED,FAILED,54:31.2,184.77
3164014,150,prior,14,4,13,30,DELIVERED,PAID,54:31.2,1840.12
2003778,150,prior,15,0,4,10,DELIVERED,REFUNDED,54:31.2,2395.89
3182724,150,prior,16,0,16,7,PLACED,FAILED,54:31.2,1414.02
2207448,150,prior,17,6,17,6,CANCELLED,PAID,54:31.2,1671.65
2822984,150,prior,18,5,19,6,CANCELLED,REFUNDED,54:31.2,1146.48
2346394,150,prior,19,1,16,3,CANCELLED,PAID,54:31.2,1500.03
1600895,150,prior,20,1,17,7,CANCELLED,REFUNDED,54:31.2,587.22
2520237,150,prior,21,4,8,3,PLACED,FAILED,54:31.2,370.09
1785347,150,prior,22,4,16,14,CANCELLED,REFUNDED,54:31.2,1782.66
1157021,150,prior,23,6,13,2,DELIVERED,REFUNDED,54:31.2,2038.1
2982817,150,prior,24,4,17,5,PLACED,PAID,54:31.2,400.02
12278,150,prior,25,3,17,6,DELIVERED,REFUNDED,54:31.2,1894.44
1297781,150,prior,26,5,19,2,CANCELLED,REFUNDED,54:31.2,264.68
2199,150,prior,27,4,14,6,PLACED,REFUNDED,54:31.2,1197.97
887483,150,prior,28,6,11,9,DELIVERED,FAILED,54:31.2,2124.03
2461899,150,prior,29,1,16,23,DELIVERED,REFUNDED,54:31.2,2013
1525078,150,prior,30,1,15,30,DELIVERED,FAILED,54:31.2,347.98
2375858,150,prior,31,0,11,6,DELIVERED,FAILED,54:31.2,2415.23
1575396,150,train,32,6,14,20,DELIVERED,PAID,54:31.2,350.24
2302343,151,prior,1,3,20,,CANCELLED,REFUNDED,54:31.2,2104.53
581168,151,prior,2,3,18,7,CANCELLED,FAILED,54:31.2,1581
2338135,151,prior,3,1,19,5,PLACED,REFUNDED,54:31.2,1388.81
3088590,151,prior,4,5,17,25,CANCELLED,REFUNDED,54:31.2,1978.85
3198855,151,prior,5,3,19,5,PLACED,REFUNDED,54:31.2,262.56
1116436,151,prior,6,0,8,4,PLACED,REFUNDED,54:31.2,2333.18
1506911,151,prior,7,2,15,2,PLACED,PAID,54:31.2,2464.18
1923876,151,prior,8,6,10,4,DELIVERED,REFUNDED,54:31.2,1215.19
2109329,151,prior,9,2,17,3,CANCELLED,PAID,54:31.2,1534.1
1637544,151,prior,10,0,9,5,CANCELLED,FAILED,54:31.2,536.67
442514,151,prior,11,2,20,2,DELIVERED,FAILED,54:31.2,2228.67
1855063,151,test,12,6,15,11,PLACED,FAILED,54:31.2,2055.54
2772293,152,prior,1,0,18,,DELIVERED,REFUNDED,54:31.2,871.52
115344,152,prior,2,2,12,2,DELIVERED,PAID,54:31.2,2256.2
147909,152,prior,3,2,9,7,PLACED,REFUNDED,54:31.2,760.35
1854701,152,prior,4,4,9,9,DELIVERED,REFUNDED,54:31.2,622.03
2200108,152,prior,5,1,15,11,DELIVERED,FAILED,54:31.2,675.72
1712459,152,prior,6,5,10,4,DELIVERED,PAID,54:31.2,2357.57
1245076,152,prior,7,2,19,4,CANCELLED,FAILED,54:31.2,278.91
2907694,152,prior,8,6,22,4,PLACED,REFUNDED,54:31.2,1431.49
924113,152,prior,9,0,13,8,PLACED,PAID,54:31.2,2463.92
2756477,152,prior,10,5,17,5,DELIVERED,REFUNDED,54:31.2,2163.93
3038982,152,prior,11,1,11,10,PLACED,FAILED,54:31.2,998.17
2946026,152,prior,12,4,20,3,CANCELLED,REFUNDED,54:31.2,704.87
643596,152,prior,13,3,16,6,DELIVERED,FAILED,54:31.2,1683.42
613209,152,prior,14,5,10,2,CANCELLED,PAID,54:31.2,416.86
2211577,152,prior,15,6,8,8,CANCELLED,REFUNDED,54:31.2,272.61
1922288,152,prior,16,2,20,3,DELIVERED,FAILED,54:31.2,436.84
1809598,152,prior,17,5,12,3,DELIVERED,FAILED,54:31.2,1963.45
970444,152,prior,18,0,22,2,PLACED,REFUNDED,54:31.2,2186.41
1836668,152,prior,19,3,18,3,PLACED,REFUNDED,54:31.2,612.43
2499695,152,prior,20,5,16,2,DELIVERED,FAILED,54:31.2,1796.89
743763,152,prior,21,0,12,2,PLACED,FAILED,54:31.2,343.41
2911214,152,prior,22,3,18,3,DELIVERED,REFUNDED,54:31.2,675.53
1674773,152,prior,23,5,12,2,PLACED,REFUNDED,54:31.2,1002.76
422682,152,prior,24,1,16,3,CANCELLED,FAILED,54:31.2,1982.72
112762,152,prior,25,2,15,1,DELIVERED,PAID,54:31.2,2239.88
3347385,152,prior,26,1,18,6,DELIVERED,PAID,54:31.2,318.79
2682614,152,prior,27,3,10,2,DELIVERED,REFUNDED,54:31.2,1863.98
2484633,152,prior,28,6,16,3,PLACED,FAILED,54:31.2,1820.2
956751,152,prior,29,0,18,1,PLACED,REFUNDED,54:31.2,1795.44
2810308,152,prior,30,5,15,5,PLACED,FAILED,54:31.2,451.02
1859651,152,prior,31,6,9,8,CANCELLED,PAID,54:31.2,728.59
1703303,152,prior,32,4,11,5,CANCELLED,PAID,54:31.2,463.52
3160814,152,prior,33,5,14,8,CANCELLED,FAILED,54:31.2,1722.35
1967707,152,prior,34,4,12,6,PLACED,FAILED,54:31.2,694.49
491565,152,prior,35,4,9,7,PLACED,FAILED,54:31.2,337.85
2715648,152,prior,36,3,11,6,CANCELLED,REFUNDED,54:31.2,2151.11
2720800,152,prior,37,1,17,5,CANCELLED,REFUNDED,54:31.2,694.64
2391035,152,prior,38,5,20,4,PLACED,REFUNDED,54:31.2,1603.81
1384267,152,prior,39,4,17,6,PLACED,FAILED,54:31.2,1112.82
952401,152,prior,40,0,8,10,CANCELLED,FAILED,54:31.2,635.9
719804,152,prior,41,0,8,7,PLACED,PAID,54:31.2,265.29
2006607,152,prior,42,5,15,5,DELIVERED,PAID,54:31.2,1501.41
2921279,152,prior,43,0,7,9,CANCELLED,REFUNDED,54:31.2,1920.17
1822656,152,prior,44,0,9,7,DELIVERED,REFUNDED,54:31.2,1692.39
3228633,152,prior,45,5,19,5,CANCELLED,REFUNDED,54:31.2,1055.95
1588776,152,prior,46,6,8,8,PLACED,FAILED,54:31.2,2108.92
1726235,152,prior,47,4,17,5,CANCELLED,PAID,54:31.2,1929.41
964275,152,prior,48,0,7,10,CANCELLED,REFUNDED,54:31.2,1365
342689,152,prior,49,1,17,8,CANCELLED,REFUNDED,54:31.2,1468.06
2445569,152,prior,50,0,15,6,PLACED,REFUNDED,54:31.2,851.62
1462338,152,prior,51,5,16,5,PLACED,REFUNDED,54:31.2,686.48
1994452,152,prior,52,5,19,7,DELIVERED,REFUNDED,54:31.2,498.05
849822,152,prior,53,3,12,5,DELIVERED,REFUNDED,54:31.2,1220.99
3145654,152,prior,54,1,18,5,PLACED,PAID,54:31.2,1087.2
3292196,152,prior,55,2,14,22,PLACED,PAID,54:31.2,2234.92
3377402,152,prior,56,0,17,5,DELIVERED,FAILED,54:31.2,1082.94
963744,152,prior,57,2,19,2,CANCELLED,PAID,54:31.2,1630.73
1476168,152,prior,58,4,12,9,DELIVERED,FAILED,54:31.2,1140.72
2592908,152,prior,59,5,15,8,CANCELLED,FAILED,54:31.2,2098.52
1436848,152,prior,60,5,12,7,CANCELLED,FAILED,54:31.2,930.68
1145037,152,prior,61,0,16,9,PLACED,PAID,54:31.2,2286.23
2722433,152,prior,62,1,17,8,CANCELLED,PAID,54:31.2,628.42
1921187,152,prior,63,4,18,3,CANCELLED,PAID,54:31.2,801.29
2907894,152,prior,64,0,15,3,CANCELLED,PAID,54:31.2,1510.14
2200393,152,prior,65,1,12,1,DELIVERED,FAILED,54:31.2,417.34
2588536,152,test,66,5,16,4,DELIVERED,PAID,54:31.2,1800.33
2488946,153,prior,1,0,13,,PLACED,PAID,54:31.2,155.38
742416,153,prior,2,5,13,12,PLACED,REFUNDED,54:31.2,300.71
2404090,153,prior,3,0,12,9,DELIVERED,PAID,54:31.2,186.87
3269378,153,prior,4,4,16,11,CANCELLED,FAILED,54:31.2,1419.2
335969,153,prior,5,6,18,9,DELIVERED,REFUNDED,54:31.2,942.19
500681,153,prior,6,0,23,15,DELIVERED,FAILED,54:31.2,959.01
1757937,153,prior,7,0,17,7,DELIVERED,PAID,54:31.2,1406.19
2912365,153,prior,8,1,16,8,DELIVERED,PAID,54:31.2,1485.02
1730857,153,prior,9,1,14,28,PLACED,PAID,54:31.2,1772.73
764699,153,prior,10,1,12,7,CANCELLED,FAILED,54:31.2,2246.14
2466682,153,prior,11,5,20,11,CANCELLED,PAID,54:31.2,2364.95
2384228,153,prior,12,0,16,9,PLACED,PAID,54:31.2,558.18
44449,153,prior,13,0,16,7,CANCELLED,FAILED,54:31.2,628.55
3221626,153,prior,14,1,16,8,PLACED,PAID,54:31.2,632.46
1123930,153,prior,15,0,11,6,DELIVERED,REFUNDED,54:31.2,1200.05
111429,153,prior,16,0,17,14,CANCELLED,FAILED,54:31.2,1051.5
3222921,153,prior,17,0,17,21,CANCELLED,FAILED,54:31.2,1367.11
276745,153,prior,18,0,18,14,CANCELLED,PAID,54:31.2,907.68
580151,153,prior,19,0,21,7,PLACED,REFUNDED,54:31.2,710.96
1658650,153,test,20,0,19,7,PLACED,REFUNDED,54:31.2,1621.33
528130,154,prior,1,0,15,,CANCELLED,FAILED,54:31.2,473.87
3200961,154,prior,2,1,21,1,CANCELLED,PAID,54:31.2,558.88
465807,154,prior,3,1,15,7,DELIVERED,REFUNDED,54:31.2,1783.66
3129053,154,prior,4,0,21,13,CANCELLED,FAILED,54:31.2,1564.95
356633,154,prior,5,0,18,7,PLACED,FAILED,54:31.2,2128.52
1257624,154,prior,6,2,9,9,PLACED,FAILED,54:31.2,2203.82
759622,154,prior,7,2,9,7,CANCELLED,REFUNDED,54:31.2,934.86
538626,154,prior,8,3,16,30,PLACED,PAID,54:31.2,770.63
2746442,154,prior,9,1,9,12,DELIVERED,PAID,54:31.2,1550.76
837645,154,prior,10,1,9,7,DELIVERED,FAILED,54:31.2,592.99
690218,154,prior,11,1,14,7,PLACED,PAID,54:31.2,1367.96
198392,154,prior,12,1,23,7,DELIVERED,FAILED,54:31.2,871.66
2713504,154,prior,13,1,13,14,PLACED,REFUNDED,54:31.2,2357.45
512704,154,prior,14,2,11,22,DELIVERED,REFUNDED,54:31.2,547.89
1630745,154,prior,15,2,9,7,DELIVERED,REFUNDED,54:31.2,917.86
3286810,154,prior,16,2,16,14,PLACED,PAID,54:31.2,2445.66
2588355,154,prior,17,0,22,12,DELIVERED,FAILED,54:31.2,926.22
2616266,154,prior,18,0,21,7,PLACED,FAILED,54:31.2,2156.45
1700318,154,prior,19,1,12,8,PLACED,PAID,54:31.2,1566.44
1186663,154,prior,20,1,12,7,DELIVERED,PAID,54:31.2,2400.67
1747812,154,prior,21,1,14,7,CANCELLED,REFUNDED,54:31.2,1029.03
2281502,154,prior,22,1,12,7,CANCELLED,PAID,54:31.2,2218.56
2906369,154,prior,23,1,16,14,CANCELLED,FAILED,54:31.2,790.63
2247029,154,prior,24,0,20,6,CANCELLED,FAILED,54:31.2,2478.04
1502913,154,prior,25,2,8,16,PLACED,PAID,54:31.2,590.16
2690751,154,prior,26,1,13,6,DELIVERED,FAILED,54:31.2,1693.28
1993813,154,prior,27,1,10,7,PLACED,PAID,54:31.2,870.77
206722,154,prior,28,3,14,9,DELIVERED,PAID,54:31.2,843.73
60318,154,prior,29,0,10,4,CANCELLED,FAILED,54:31.2,2394.78
803322,154,prior,30,0,22,14,PLACED,REFUNDED,54:31.2,342.29
2759959,154,prior,31,1,11,8,PLACED,PAID,54:31.2,2441.63
1571393,154,prior,32,0,18,13,CANCELLED,FAILED,54:31.2,1002.41
1816583,154,prior,33,1,11,8,CANCELLED,FAILED,54:31.2,1924.95
263139,154,prior,34,1,11,7,DELIVERED,REFUNDED,54:31.2,2349.27
2812291,154,prior,35,5,13,4,DELIVERED,FAILED,54:31.2,2240.73
36740,154,test,36,4,11,6,PLACED,FAILED,54:31.2,945.59
228437,155,prior,1,1,12,,DELIVERED,PAID,54:31.2,1492.55
122604,155,prior,2,4,20,10,PLACED,REFUNDED,54:31.2,771.1
2402663,155,prior,3,0,11,3,PLACED,PAID,54:31.2,1402.64
257761,155,prior,4,1,10,22,PLACED,REFUNDED,54:31.2,1065.05
2772122,155,prior,5,0,8,13,DELIVERED,REFUNDED,54:31.2,1693.25
666435,155,prior,6,1,13,8,DELIVERED,FAILED,54:31.2,2406.23
1296427,155,prior,7,4,15,17,PLACED,PAID,54:31.2,2365.87
3222720,155,prior,8,3,14,30,PLACED,REFUNDED,54:31.2,2498.29
3103333,155,prior,9,1,14,26,PLACED,PAID,54:31.2,925.49
3052893,155,prior,10,1,13,14,DELIVERED,PAID,54:31.2,1806.42
1438105,155,prior,11,1,16,7,CANCELLED,PAID,54:31.2,2427.32
119858,155,prior,12,2,11,8,DELIVERED,PAID,54:31.2,2223.07
3415043,155,prior,13,3,0,22,PLACED,FAILED,54:31.2,1304.81
1997753,155,prior,14,2,22,13,CANCELLED,PAID,54:31.2,2019.12
5640,155,prior,15,2,0,28,PLACED,FAILED,54:31.2,839.98
1253654,155,prior,16,0,21,12,DELIVERED,PAID,54:31.2,1990.51
938110,155,prior,17,2,18,23,CANCELLED,PAID,54:31.2,1767.33
293417,155,prior,18,0,21,19,DELIVERED,REFUNDED,54:31.2,697.88
1624852,155,prior,19,2,11,2,DELIVERED,FAILED,54:31.2,1346.28
1225418,155,prior,20,1,16,20,PLACED,REFUNDED,54:31.2,498.13
2839132,155,prior,21,5,2,30,PLACED,REFUNDED,54:31.2,2374.22
968800,155,prior,22,6,21,1,DELIVERED,FAILED,54:31.2,409.47
1897207,155,train,23,1,0,9,DELIVERED,FAILED,54:31.2,1290.2
2282868,156,prior,1,0,14,,DELIVERED,PAID,54:31.2,2235.44
399474,156,prior,2,0,9,14,PLACED,PAID,54:31.2,2400.27
582863,156,prior,3,5,18,5,CANCELLED,PAID,54:31.2,2222.29
2675738,156,test,4,0,9,9,DELIVERED,PAID,54:31.2,2344.62
3125271,157,prior,1,1,16,,DELIVERED,REFUNDED,54:31.2,1081.33
365516,157,prior,2,6,17,5,PLACED,REFUNDED,54:31.2,1869.37
1964256,157,prior,3,4,18,5,CANCELLED,REFUNDED,54:31.2,570.73
3051508,157,prior,4,3,15,6,PLACED,FAILED,54:31.2,892.75
3294802,157,train,5,0,14,4,CANCELLED,FAILED,54:31.2,2211.69
2552279,158,prior,1,6,10,,PLACED,FAILED,54:31.2,220.34
